season,round,race_name,driver_id,driver_last_10_finish_mean,driver_gap_mean_last_10,driver_gap_trend_last_10,driver_consistency_index
2023,10,British Grand Prix,max_verstappen,1.2,75.58039370020563,-0.15661726690339856,0.42163702135615844
2023,11,Hungarian Grand Prix,max_verstappen,1.2,76.34931558349476,2.0882495605292766,0.42163702135615844
2023,12,Belgian Grand Prix,max_verstappen,1.2,74.85375375392081,4.002289757137648,0.42163702135615844
2023,13,Dutch Grand Prix,max_verstappen,1.1,86.05408329937536,1.0383781450921477,0.31622776601734187
2023,14,Italian Grand Prix,max_verstappen,1.1,82.2650234813677,7.680197489159501,0.31622776601734187
2023,15,Singapore Grand Prix,max_verstappen,1.0,90.92982740293633,2.4349361759099386,0.0
2023,16,Japanese Grand Prix,max_verstappen,1.4,81.74756138709026,-2.4250200070393144,1.2649110640674743
2023,17,Qatar Grand Prix,max_verstappen,1.4,83.67151370929636,-1.1399905169052056,1.2649110640674743
2023,18,United States Grand Prix,max_verstappen,1.4,84.90553675554835,-0.9235535289836616,1.2649110640674743
2023,19,Mexico City Grand Prix,max_verstappen,1.4,87.07716996983406,-0.28380480238345895,1.2649110640674743
2023,20,São Paulo Grand Prix,max_verstappen,1.4,90.1877150402566,-0.386592540937824,1.2649110640674743
2023,21,Las Vegas Grand Prix,max_verstappen,1.4,90.22131406517533,0.6186312113643766,1.2649110640674743
2023,22,Abu Dhabi Grand Prix,max_verstappen,1.4,92.52229635088962,1.1092570735942036,1.2649110640674743
2024,1,Bahrain Grand Prix,max_verstappen,1.4,90.30509266750404,2.261206470978533,1.2649110640674743
2024,2,Saudi Arabian Grand Prix,max_verstappen,1.4,87.94975048914146,4.57697997628196,1.2649110640674743
2024,3,Australian Grand Prix,max_verstappen,1.4,88.96349056757285,4.972145925310571,1.2649110640674743
2024,4,Japanese Grand Prix,max_verstappen,2.8,98.81135331880853,,5.692099788303107
2024,5,Chinese Grand Prix,max_verstappen,2.8,101.76026736493014,,5.692099788303106
2024,6,Miami Grand Prix,max_verstappen,2.8,103.49261507448179,,5.692099788303106
2024,7,Emilia Romagna Grand Prix,max_verstappen,2.9,92.14512102686275,,5.6656861896861415
2024,8,Monaco Grand Prix,max_verstappen,2.9,89.70117984893096,,5.6656861896861415
2024,9,Canadian Grand Prix,max_verstappen,3.4,78.75257836825202,,5.69990253327977
2024,10,Spanish Grand Prix,max_verstappen,3.4,76.9420091619028,,5.69990253327977
2024,11,Austrian Grand Prix,max_verstappen,3.4,75.87996359125378,,5.69990253327977
2024,12,British Grand Prix,max_verstappen,3.8,65.21796392071593,,5.652924513520041
2024,13,Hungarian Grand Prix,max_verstappen,3.9,54.46402614293816,,5.606543795720638
2024,14,Belgian Grand Prix,max_verstappen,2.5,49.04506352864435,-11.077778511561169,2.0138409955991654
2024,15,Dutch Grand Prix,max_verstappen,2.8,36.116263914579164,-8.38125038113852,1.988857852023575
2024,16,Italian Grand Prix,max_verstappen,2.9,25.36001530346805,-5.555069491996595,1.9119507199600687
2024,17,Azerbaijan Grand Prix,max_verstappen,3.3,25.426558699694464,-8.592714342960136,2.110818693198403
2024,18,Singapore Grand Prix,max_verstappen,3.7,17.422169250581486,-6.181152259081884,2.0027758514400356
2024,19,United States Grand Prix,max_verstappen,3.3,17.44172421336064,-8.266725545188919,1.8885620632287745
2024,20,Mexico City Grand Prix,max_verstappen,3.5,8.41038064193207,-4.321696835120077,1.7159383568312407
2024,21,São Paulo Grand Prix,max_verstappen,4.0,0.4631493145739835,0.05405187637144211,1.6329931618555256
2024,22,Las Vegas Grand Prix,max_verstappen,3.6,11.420543068401296,6.035017651895252,1.8378731669454313
2024,23,Qatar Grand Prix,max_verstappen,3.9,11.449587068401296,4.666551582998126,1.7919573407621494
2024,24,Abu Dhabi Grand Prix,max_verstappen,3.5,20.99985233155919,8.521219051581062,1.9578900207451866
2022,1,Bahrain Grand Prix,mick_schumacher,3.4444444444444446,23.312833398702132,,2.0682789409985456
2022,2,Saudi Arabian Grand Prix,mick_schumacher,4.444444444444445,23.335097206369447,,3.166666666666707
2022,3,Australian Grand Prix,mick_schumacher,4.25,26.16880511188261,,3.3273756282435065
2022,4,Emilia Romagna Grand Prix,mick_schumacher,5.25,29.721805281927463,,4.5591352563523
2022,5,Miami Grand Prix,mick_schumacher,7.125,34.62148250633473,,5.914570386523695
2022,6,Spanish Grand Prix,mick_schumacher,8.625,34.77211753139739,,6.232117273791135
2022,7,Monaco Grand Prix,mick_schumacher,9.625,41.56643399542334,,6.3905622377288385
2022,8,Azerbaijan Grand Prix,mick_schumacher,11.875,24.440096842105266,,6.081294505049305
2022,9,Canadian Grand Prix,mick_schumacher,13.0,32.48998245614035,,5.424810727442148
2022,10,British Grand Prix,mick_schumacher,15.25,0.8464473684210532,,2.8660575211055357
2022,11,Austrian Grand Prix,mick_schumacher,14.444444444444445,0.6618367071524967,,3.609401304617943
2022,12,French Grand Prix,mick_schumacher,13.88888888888889,0.7561234817813766,,4.484541349024565
2022,13,Hungarian Grand Prix,mick_schumacher,14.0,0.943120057036641,,4.242640687119279
2022,14,Belgian Grand Prix,mick_schumacher,14.1,0.943120057036641,,4.228212125447081
2022,15,Dutch Grand Prix,mick_schumacher,14.1,0.943120057036641,,4.228212125447081
2022,16,Italian Grand Prix,mick_schumacher,13.9,0.6704836047949256,,4.228212125447082
2022,17,Singapore Grand Prix,mick_schumacher,13.7,0.5316504394452508,,4.27005074130663
2022,18,Japanese Grand Prix,mick_schumacher,13.1,0.5316504394452508,,3.842742076521224
2022,19,United States Grand Prix,mick_schumacher,13.4,0.8928703515562006,,4.033195589934443
2022,20,Mexico City Grand Prix,mick_schumacher,13.0,0.9805675548682625,,3.5901098714230004
2022,21,São Paulo Grand Prix,mick_schumacher,13.8,1.118157988918838,,3.2249030993194134
2022,22,Abu Dhabi Grand Prix,mick_schumacher,14.5,0.998394568230487,,1.7795130420052003
2022,1,Bahrain Grand Prix,norris,14.444444444444445,0.9346508403671503,,1.8782379449307551
2022,2,Saudi Arabian Grand Prix,norris,14.555555555555555,0.9272295014755493,,1.878237944930754
2022,3,Australian Grand Prix,norris,13.444444444444445,0.9535538584076136,,2.9202359113225334
2022,4,Emilia Romagna Grand Prix,norris,12.555555555555555,0.9769014227206954,,4.065436972550156
2022,5,Miami Grand Prix,norris,11.555555555555555,1.0019637596051347,,5.174724898753345
2022,6,Spanish Grand Prix,norris,12.222222222222221,1.0019637596051347,,5.739725119240856
2022,7,Monaco Grand Prix,norris,11.222222222222221,0.8198674392588143,,5.585198693372018
2022,8,Azerbaijan Grand Prix,norris,10.222222222222221,0.6418709469118754,,5.629781918018187
2022,9,Canadian Grand Prix,norris,9.444444444444445,0.7374532550184792,,5.198824653494086
2022,10,British Grand Prix,norris,9.666666666666666,0.7788489290627449,,5.408326913195994
2022,11,Austrian Grand Prix,norris,9.3,0.7097546036113288,,5.229191567005799
2022,12,French Grand Prix,norris,8.5,0.6872085781855519,,4.859126579037764
2022,13,Hungarian Grand Prix,norris,8.5,0.6460045687515897,,4.859126579037764
2022,14,Belgian Grand Prix,norris,8.7,0.7011923150570084,,4.738729318662935
2022,15,Dutch Grand Prix,norris,9.6,0.9117382205404139,,4.3767060165786384
2022,16,Italian Grand Prix,norris,8.4,0.833944776282837,,2.9135697844549786
2022,17,Singapore Grand Prix,norris,8.3,0.7237099436800798,,2.945806812704785
2022,18,Japanese Grand Prix,norris,8.1,0.7393905286612475,,3.1780497164141646
2022,19,United States Grand Prix,norris,8.2,0.756585673385804,,3.224903099319443
2022,20,Mexico City Grand Prix,norris,7.3,0.7721420225921531,,2.213594362117907
2022,21,São Paulo Grand Prix,norris,7.6,0.8490347754161723,,2.221110833194396
2022,22,Abu Dhabi Grand Prix,norris,8.7,0.8490347754161723,,3.9454615277134306
2023,1,Bahrain Grand Prix,norris,8.6,0.8535922331259966,,4.005551702879964
2023,2,Saudi Arabian Grand Prix,norris,9.6,0.7402600902688539,,4.742245131674341
2023,3,Australian Grand Prix,norris,10.1,0.6961157720870357,,5.2588549662027795
2023,4,Azerbaijan Grand Prix,norris,10.0,0.6772566365506372,,5.333333333333342
2023,5,Miami Grand Prix,norris,10.2,0.86014860843373,,5.2451035367389265
2023,6,Monaco Grand Prix,norris,11.5,1.00142800926632,,5.147815070493504
2023,7,Spanish Grand Prix,norris,11.4,0.8062672949806057,,5.189733454940954
2023,8,Canadian Grand Prix,norris,12.5,0.7476446988267595,,5.082650227325635
2023,9,Austrian Grand Prix,norris,12.9,0.7578952878460085,,4.931756504757936
2023,10,British Grand Prix,norris,11.5,0.7119254773712668,-0.035599147458461516,5.296749527356905
2023,11,Hungarian Grand Prix,norris,11.1,0.630092718750577,-0.06733797230179162,5.877452206904323
2023,12,Belgian Grand Prix,norris,9.6,0.6474012901791486,-0.12215059621961058,6.113736809658875
2023,13,Dutch Grand Prix,norris,8.6,0.6020712901791485,-0.028767116241325455,5.561774297230468
2023,14,Italian Grand Prix,norris,8.7,0.6091766541638229,-0.09050929979491092,5.518655230720223
2023,15,Singapore Grand Prix,norris,8.6,0.5407786149481366,-0.01570563814869578,5.5216744642263205
2023,16,Japanese Grand Prix,norris,7.1,0.3963347552990138,0.015041345260036244,4.998888765404676
2023,17,Qatar Grand Prix,norris,6.4,0.42708569869524016,-0.01622598928735709,5.1897334549409715
2023,18,United States Grand Prix,norris,5.0,0.39519474053059783,-0.03668972015607226,3.681787005729124
2023,19,Mexico City Grand Prix,norris,3.9,0.32639224053059784,-0.02031468870523562,2.4698178070457577
2023,20,São Paulo Grand Prix,norris,4.0,0.3238837898263725,-0.025100517262935045,2.4944382578493567
2023,21,Las Vegas Grand Prix,norris,4.0,0.3304204095446823,-0.060793729516750605,2.4944382578493567
2023,22,Abu Dhabi Grand Prix,norris,5.8,0.3367909312401232,,5.533734925185924
2024,1,Bahrain Grand Prix,norris,5.6,0.22970280863475923,,5.521674464226331
2024,2,Saudi Arabian Grand Prix,norris,5.5,0.29634543371598077,,5.502524673073082
2024,3,Australian Grand Prix,norris,5.5,0.2945701395983338,,5.502524673073082
2024,4,Japanese Grand Prix,norris,5.6,0.30134791737611155,,5.4405882034942
2024,5,Chinese Grand Prix,norris,5.9,0.326085862868774,,5.3009433122794505
2024,6,Miami Grand Prix,norris,5.8,0.3168792351884621,,5.370702416299444
2024,7,Emilia Romagna Grand Prix,norris,5.7,10.908705989574427,,5.457919831665644
2024,8,Monaco Grand Prix,norris,5.4,10.878360136679278,,5.581716183715884
2024,9,Canadian Grand Prix,norris,5.6,10.877929134713064,,5.4812812776252136
2024,10,Spanish Grand Prix,norris,3.8,9.790136221241758,1.6667770593206546,2.201009869229298
2024,11,Austrian Grand Prix,norris,3.5,9.769665531586586,0.49374100742510335,2.2236106773544653
2024,12,British Grand Prix,norris,4.9,10.773899323595233,,5.685263601823798
2024,13,Hungarian Grand Prix,norris,4.4,10.694212827868736,,5.601587076693362
2024,14,Belgian Grand Prix,norris,4.3,10.68743505009096,,5.638163609624077
2024,15,Dutch Grand Prix,norris,4.3,10.650441005875216,,5.638163609624077
2024,16,Italian Grand Prix,norris,4.2,19.049007363899907,,5.69209978830311
2024,17,Azerbaijan Grand Prix,norris,4.4,8.447620074922746,,5.601587076693362
2024,18,Singapore Grand Prix,norris,4.6,8.502593931131898,,5.541760650832135
2024,19,United States Grand Prix,norris,4.3,19.341098939862714,,5.657836257007746
2024,20,Mexico City Grand Prix,norris,4.5,19.37805925732303,,5.6025787713238975
2024,21,São Paulo Grand Prix,norris,4.5,19.38116567359846,,5.6025787713238975
2024,22,Las Vegas Grand Prix,norris,3.1,17.4602882366734,0.4112939594030324,1.6633299933167307
2024,23,Qatar Grand Prix,norris,3.4,17.531242082827244,-1.6522253606599429,1.897366596101121
2024,24,Abu Dhabi Grand Prix,norris,4.2,17.583401731950055,-3.7487736832992873,2.7406406388126534
2022,1,Bahrain Grand Prix,ocon,4.111111111111111,19.515201419338442,,2.8915585954829743
2022,2,Saudi Arabian Grand Prix,ocon,4.777777777777778,11.143584379052543,,2.7738861628489313
2022,3,Australian Grand Prix,ocon,5.111111111111111,11.25953213586596,,2.713136766016674
2022,4,Emilia Romagna Grand Prix,ocon,5.444444444444445,11.28340693866064,,2.743679605525774
2022,5,Miami Grand Prix,ocon,6.888888888888889,0.49282877373515355,,3.4439963866286685
2022,6,Spanish Grand Prix,ocon,7.333333333333333,0.5051957850133495,,3.278719262151029
2022,7,Monaco Grand Prix,ocon,7.888888888888889,0.6197408394307631,,2.6193722742503156
2022,8,Azerbaijan Grand Prix,ocon,8.555555555555555,0.7046177076372848,,2.8333333333333552
2022,9,Canadian Grand Prix,ocon,9.0,0.8154253056765005,,2.692582403567271
2022,10,British Grand Prix,ocon,8.555555555555555,0.7911132442729918,,2.8333333333333552
2022,11,Austrian Grand Prix,ocon,9.2,0.7911132442729918,,3.359894178227786
2022,12,French Grand Prix,ocon,9.0,0.8785839942112177,,3.5590260840104495
2022,13,Hungarian Grand Prix,ocon,9.2,0.8492819187395194,,3.4253953543107127
2022,14,Belgian Grand Prix,ocon,9.4,0.869231059840239,,3.339993346633437
2022,15,Dutch Grand Prix,ocon,8.7,0.9247788819056637,,2.9832867780352768
2022,16,Italian Grand Prix,ocon,8.8,0.900425263484611,,2.973961069759411
2022,17,Singapore Grand Prix,ocon,9.2,0.7962463398139421,,2.9739610697594085
2022,18,Japanese Grand Prix,ocon,9.6,0.7883663526445053,,3.596294389136323
2022,19,United States Grand Prix,ocon,9.0,0.6080403222323404,,4.0000000000000115
2022,20,Mexico City Grand Prix,ocon,9.5,0.7344035875384628,,3.8944404818493163
2022,21,São Paulo Grand Prix,ocon,8.8,0.7344035875384628,,3.392802839999874
2022,22,Abu Dhabi Grand Prix,ocon,9.1,0.6343170684237747,,3.1428932176861917
2023,1,Bahrain Grand Prix,ocon,9.0,0.6287069280761587,,3.1972210155418272
2023,2,Saudi Arabian Grand Prix,ocon,9.9,0.6287069280761587,,4.280446497997875
2023,3,Australian Grand Prix,ocon,10.0,0.5766964085956392,,4.216370213557845
2023,4,Azerbaijan Grand Prix,ocon,10.5,0.6333541433615791,,4.377975178854569
2023,5,Miami Grand Prix,ocon,10.9,0.9274775864495061,,4.605552204797067
2023,6,Monaco Grand Prix,ocon,10.2,0.9271587332474464,,4.263540521418533
2023,7,Spanish Grand Prix,ocon,10.1,0.9230856039957456,,4.433458644845535
2023,8,Canadian Grand Prix,ocon,9.8,0.8906149793822639,,4.467164151400262
2023,9,Austrian Grand Prix,ocon,9.8,0.8723631069594809,,4.467164151400262
2023,10,British Grand Prix,ocon,10.4,0.9081947216476096,,4.599516882842761
2023,11,Hungarian Grand Prix,ocon,11.7,0.9185550513411106,,5.313504806936125
2023,12,Belgian Grand Prix,ocon,11.8,0.9185550513411106,,5.452828012447606
2023,13,Dutch Grand Prix,ocon,11.8,0.953081804587864,,5.452828012447606
2023,14,Italian Grand Prix,ocon,11.4,0.8592972734588253,,5.420127099780758
2023,15,Singapore Grand Prix,ocon,11.8,0.7141072480986015,,5.846176338238332
2023,16,Japanese Grand Prix,ocon,12.7,0.6789175204425204,,6.056218108504491
2023,17,Qatar Grand Prix,ocon,13.3,0.8494023212810949,,5.229191567005779
2023,18,United States Grand Prix,ocon,13.2,0.8641278662040083,,5.3499740393970265
2023,19,Mexico City Grand Prix,ocon,14.2,0.8880334394448098,,5.202563470700434
2023,20,São Paulo Grand Prix,ocon,13.8,0.9204014474930997,,5.3707024162994115
2023,21,Las Vegas Grand Prix,ocon,12.8,0.7817750157680591,,5.006662228138283
2023,22,Abu Dhabi Grand Prix,ocon,11.3,0.7175071563726221,,5.186520991955974
2024,1,Bahrain Grand Prix,ocon,11.7,0.6802431617465585,,5.056349144063
2024,2,Saudi Arabian Grand Prix,ocon,12.4,0.7142581844222955,,5.274677451960657
2024,3,Australian Grand Prix,ocon,11.8,0.6249759113695086,,4.756282395129855
2024,4,Japanese Grand Prix,ocon,11.6,0.6561442798918048,,4.501851470969099
2024,5,Chinese Grand Prix,ocon,12.2,0.5800888856005615,,4.516635916254481
2024,6,Miami Grand Prix,ocon,12.6,0.558199404954502,,4.168666186896921
2024,7,Emilia Romagna Grand Prix,ocon,11.8,0.558754903055543,0.03635878472770805,3.7653389990514454
2024,8,Monaco Grand Prix,ocon,12.2,0.559383571842458,0.05263409255609188,3.765338999051443
2024,9,Canadian Grand Prix,ocon,12.9,0.6116880956979692,,3.9567101935263684
2024,10,Spanish Grand Prix,ocon,13.5,0.6167690480789216,,2.718251071716662
2024,11,Austrian Grand Prix,ocon,13.3,0.6306831314412809,,2.907843798341901
2024,12,British Grand Prix,ocon,12.8,0.6856351491028057,,2.6161889160464633
2024,13,Hungarian Grand Prix,ocon,13.1,0.7061173713250277,,2.8067379246694353
2024,14,Belgian Grand Prix,ocon,13.3,0.7001739015394528,,3.093002855909863
2024,15,Dutch Grand Prix,ocon,12.7,0.7454103040258552,,3.3015148038438245
2024,16,Italian Grand Prix,ocon,13.1,0.7163892611016434,,3.3149493041204714
2024,17,Azerbaijan Grand Prix,ocon,13.5,0.6751067224901574,,3.1358146203711126
2024,18,Singapore Grand Prix,ocon,13.6,0.6209062923826303,,3.1692971530679053
2024,19,United States Grand Prix,ocon,13.2,0.6295238598656787,-0.03074868402336919,2.936362072739349
2024,20,Mexico City Grand Prix,ocon,14.0,0.6651900936319126,-0.041827136931133484,3.0550504633038713
2024,21,São Paulo Grand Prix,ocon,14.3,0.6124052018570207,-0.023295748569056505,2.7507574714370073
2024,22,Las Vegas Grand Prix,ocon,13.3,0.5188573145330772,-0.035161423911520835,4.762119042797825
2024,23,Qatar Grand Prix,ocon,13.4,0.5004233145330772,-0.08576388627916653,4.835057163858321
2022,1,Bahrain Grand Prix,perez,12.88888888888889,0.4613592383700857,,4.833333333333323
2022,2,Saudi Arabian Grand Prix,perez,13.88888888888889,0.37306607498452826,,4.859126579037735
2022,3,Australian Grand Prix,perez,12.666666666666666,0.32188019470283813,,5.830951894845293
2022,4,Emilia Romagna Grand Prix,perez,11.333333333333334,0.29785375239514583,,6.782329983125266
2022,5,Miami Grand Prix,perez,9.88888888888889,0.2717687523951458,,7.270564703729082
2022,6,Spanish Grand Prix,perez,8.88888888888889,0.19840982228298018,,7.40682868109633
2022,7,Monaco Grand Prix,perez,7.111111111111111,0.10662345864661653,,6.84551759263763
2022,8,Azerbaijan Grand Prix,perez,5.777777777777778,13.691261237664474,,6.722681343366253
2022,9,Canadian Grand Prix,perez,5.777777777777778,13.691261237664474,,6.722681343366254
2022,10,British Grand Prix,perez,6.111111111111111,15.64715570018797,,7.389933092465137
2022,11,Austrian Grand Prix,perez,5.7,13.691261237664474,,7.087547765859046
2022,12,French Grand Prix,perez,5.9,13.691261237664474,,7.489993324429617
2022,13,Hungarian Grand Prix,perez,5.9,13.681489869739945,,7.489993324429617
2022,14,Belgian Grand Prix,perez,6.2,13.695514869739945,,7.375635565834325
2022,15,Dutch Grand Prix,perez,6.2,13.695514869739945,,7.375635565834325
2022,16,Italian Grand Prix,perez,6.3,13.704962512283805,,7.349225204816582
2022,17,Singapore Grand Prix,perez,6.7,13.713559210397012,,7.196449741983132
2022,18,Japanese Grand Prix,perez,6.7,15.608805602081334,,7.196449741983132
2022,19,United States Grand Prix,perez,6.7,15.608805602081334,,7.196449741983132
2022,20,Mexico City Grand Prix,perez,5.1,13.880981963754838,,5.486346689738106
2022,21,São Paulo Grand Prix,perez,5.2,13.885537519310393,,5.432413009990254
2022,22,Abu Dhabi Grand Prix,perez,3.9,12.514661232168086,0.7512337971565769,1.9119507199600814
2023,1,Bahrain Grand Prix,perez,3.8,12.504255636852536,-0.7559949730839424,1.9321835661586753
2023,2,Saudi Arabian Grand Prix,perez,3.5,12.5120724789578,-2.253798590948044,1.9578900207452072
2023,3,Australian Grand Prix,perez,3.4,22.2511504789578,1.541810926754038,2.065591117977371
2023,4,Azerbaijan Grand Prix,perez,3.4,22.236986829532512,-1.139291525937467,2.065591117977371
2023,5,Miami Grand Prix,perez,2.9,33.13265652986547,2.116744887016647,1.9692073983656821
2023,6,Monaco Grand Prix,perez,3.0,20.695973479018015,6.391787341537322,1.885618083164221
2023,7,Spanish Grand Prix,perez,4.4,20.75513532112328,3.915454591289526,4.4771022374349165
2023,8,Canadian Grand Prix,perez,4.4,20.797079368742327,1.4296371064780469,4.4771022374349165
2023,9,Austrian Grand Prix,perez,4.7,20.852205083028043,-1.0561827304257843,4.473378042498911
2023,10,British Grand Prix,perez,4.3,20.851475505563254,-3.56269346178727,4.423422506009002
2023,11,Hungarian Grand Prix,perez,4.6,20.866665425987655,-6.079096826660622,4.427188724235763
2023,12,Belgian Grand Prix,perez,4.7,20.880468583882394,-8.577785650225318,4.372896319628731
2023,13,Dutch Grand Prix,perez,4.8,11.141390583882394,-4.616032872514092,4.289522117905475
2023,14,Italian Grand Prix,perez,4.7,11.144758399974348,-5.95810320452074,4.295992965026343
2023,15,Singapore Grand Prix,perez,4.8,0.24999761566062245,-0.036371245872351236,4.211096452627701
2023,16,Japanese Grand Prix,perez,5.4,0.3447105188864289,-0.015012403586835341,4.195235392680636
2023,17,Qatar Grand Prix,perez,5.7,0.31727630753462865,,5.056349144063027
2023,18,United States Grand Prix,perez,6.3,0.41805311065353695,,5.186520991955996
2023,19,Mexico City Grand Prix,perez,6.1,0.3844590630344894,,5.237683966538412
2023,20,São Paulo Grand Prix,perez,7.8,0.411331586758871,,6.679986693266864
2023,21,Las Vegas Grand Prix,perez,7.6,0.44331899195930435,,6.769211344183485
2023,22,Abu Dhabi Grand Prix,perez,7.6,0.40269649195930435,,6.769211344183485
2024,1,Bahrain Grand Prix,perez,7.8,0.4221835609248216,,6.613118276073209
2024,2,Saudi Arabian Grand Prix,perez,7.6,0.4456298328546462,,6.769211344183485
2024,3,Australian Grand Prix,perez,7.6,0.46000198971739126,,6.769211344183485
2024,4,Japanese Grand Prix,perez,7.3,0.4578673262023746,,6.815831244650627
2024,5,Chinese Grand Prix,perez,5.6,0.42991351427632457,,5.581716183715883
2024,6,Miami Grand Prix,perez,4.9,0.2867326106283156,,5.404730438339305
2024,7,Emilia Romagna Grand Prix,perez,4.9,0.2682396072866281,,5.404730438339305
2024,8,Monaco Grand Prix,perez,3.7,0.3272108846532034,0.029805896442700045,1.8287822299127787
2024,9,Canadian Grand Prix,perez,5.1,0.31572414413736216,,4.886489310105778
2024,10,Spanish Grand Prix,perez,6.6,0.35476216215453243,,6.275171533733399
2024,11,Austrian Grand Prix,perez,7.0,0.4438072901587121,,6.218252702059225
2024,12,British Grand Prix,perez,7.5,0.5022797388861646,,5.967504596656066
2024,13,Hungarian Grand Prix,perez,9.0,0.5195247388861646,,6.306962642808175
2024,14,Belgian Grand Prix,perez,9.2,0.47050220194035175,,6.196773353931875
2024,15,Dutch Grand Prix,perez,9.7,0.564097506400043,,5.735852159880001
2024,16,Italian Grand Prix,perez,10.0,0.6150833694952812,,5.416025603090646
2024,17,Azerbaijan Grand Prix,perez,10.4,0.7210736872708521,,5.0596442562694115
2024,18,Singapore Grand Prix,perez,11.3,0.7015195881734908,,5.375872022286246
2024,19,United States Grand Prix,perez,10.5,0.6215161150616405,,4.836206042848974
2024,20,Mexico City Grand Prix,perez,9.4,0.6662405149754265,,4.141926551202428
2024,21,São Paulo Grand Prix,perez,10.3,0.6817738002087117,,4.738729318662927
2024,22,Las Vegas Grand Prix,perez,10.7,0.6508146475471708,,4.595891885393113
2024,23,Qatar Grand Prix,perez,10.0,0.7497346475471708,,4.027681991198199
2024,24,Abu Dhabi Grand Prix,perez,11.0,0.7762175499191385,,4.422166387140536
2023,1,Bahrain Grand Prix,piastri,11.444444444444445,0.7506707064010935,,4.4472213547087796
2023,2,Saudi Arabian Grand Prix,piastri,13.0,0.7917686019123867,,4.743416490252565
2023,3,Australian Grand Prix,piastri,13.777777777777779,0.8954225641765378,,4.38114647603163
2023,4,Azerbaijan Grand Prix,piastri,12.777777777777779,0.7803203259444215,,4.57651007258199
2023,5,Miami Grand Prix,piastri,12.88888888888889,1.0078495081090908,,4.512328790226957
2023,6,Monaco Grand Prix,piastri,14.222222222222221,0.9001454264764376,,4.323707257024272
2023,7,Spanish Grand Prix,piastri,13.444444444444445,0.774500899574768,,4.39064662410649
2023,8,Canadian Grand Prix,piastri,13.666666666666666,0.7081365103408135,,4.301162633521305
2023,9,Austrian Grand Prix,piastri,13.777777777777779,0.6470250817693849,,4.206476488041312
2023,10,British Grand Prix,piastri,13.666666666666666,0.6401005179767831,,4.123105625617652
2023,11,Hungarian Grand Prix,piastri,12.7,0.5774782382015851,,4.945255863507523
2023,12,Belgian Grand Prix,piastri,11.2,0.5882404143814266,-0.07356504663026035,4.756282395129861
2023,13,Dutch Grand Prix,piastri,11.7,0.4765649048682518,,5.417051268397268
2023,14,Italian Grand Prix,piastri,11.8,0.4864061138933688,,5.3499740393970345
2023,15,Singapore Grand Prix,piastri,11.9,0.4572492511482708,,5.342700108039421
2023,16,Japanese Grand Prix,piastri,10.7,0.5001172747017782,,4.900113377373135
2023,17,Qatar Grand Prix,piastri,10.0,0.5558658929598305,,5.477225575051667
2023,18,United States Grand Prix,piastri,8.9,0.5628580956888753,,5.896326540030391
2023,19,Mexico City Grand Prix,piastri,9.5,0.5340528576499847,,6.416125518306726
2023,20,São Paulo Grand Prix,piastri,8.7,0.5115587932636667,,6.000925854492056
2023,21,Las Vegas Grand Prix,piastri,9.7,0.5019962932636667,,5.963779562212771
2023,22,Abu Dhabi Grand Prix,piastri,10.2,0.48492379326366675,,5.731007280089994
2024,1,Bahrain Grand Prix,piastri,8.8,0.467587433092608,,4.685675570881498
2024,2,Saudi Arabian Grand Prix,piastri,8.7,0.5439249899477088,,4.691600058733823
2024,3,Australian Grand Prix,piastri,7.9,0.4515178439782097,,4.748099034818521
2024,4,Japanese Grand Prix,piastri,7.6,0.4426302528275486,,4.903513479582226
2024,5,Chinese Grand Prix,piastri,8.1,0.4688734394103578,,4.6296148147911245
2024,6,Miami Grand Prix,piastri,8.7,0.5460578239829003,,4.1109609582189055
2024,7,Emilia Romagna Grand Prix,piastri,8.3,0.5653888836898734,0.06229104504120997,3.334999583541554
2024,8,Monaco Grand Prix,piastri,7.9,0.545502230437023,0.03281192176973457,3.60401011220682
2024,9,Canadian Grand Prix,piastri,6.7,0.549730435565228,-0.031003267001186597,3.3349995835415616
2024,10,Spanish Grand Prix,piastri,6.2,0.5039070069937994,-0.056144583866235886,3.1552425509864905
2024,11,Austrian Grand Prix,piastri,6.3,0.5188067457607797,-0.06923084214723604,3.1640339933558375
2024,12,British Grand Prix,piastri,5.7,0.43227516681341116,-0.07442878900181217,3.3681514877517964
2024,13,Hungarian Grand Prix,piastri,5.7,0.39734778219802663,-0.07798374628455661,3.3681514877517964
2024,14,Belgian Grand Prix,piastri,5.4,8.739537535892607,4.493948028734878,3.657564459825416
2024,15,Dutch Grand Prix,piastri,4.8,8.652890366081287,3.492374925470594,3.6757463338907566
2024,16,Italian Grand Prix,piastri,4.4,8.610588381954303,2.5122949243871497,3.5023801430836867
2024,17,Azerbaijan Grand Prix,piastri,3.3,8.53665153984904,1.5178784697961967,1.828782229912769
2024,18,Singapore Grand Prix,piastri,3.0,19.43124705805632,6.451434568692347,1.9436506316151734
2024,19,United States Grand Prix,piastri,3.1,19.493067240024892,4.134977091369232,1.911950719960072
2024,20,Mexico City Grand Prix,piastri,3.1,19.52010116859632,1.7978705644398105,1.911950719960072
2024,21,São Paulo Grand Prix,piastri,3.2,19.559928676065375,-0.4885516713894785,2.1499353995463446
2024,22,Las Vegas Grand Prix,piastri,3.8,19.59683592244219,-2.839320891676718,2.573367875415888
2024,23,Qatar Grand Prix,piastri,4.1,19.674361307057573,-5.14685125989815,2.7668674625929963
