season,round,race_name,driver_code,fp_session,fp_gap_to_best_seconds
2025,1,Australian Grand Prix,ALB,FP1,1.158
2025,1,Australian Grand Prix,ALB,FP2,0.189
2025,1,Australian Grand Prix,ALB,FP3,0.5585
2025,1,Australian Grand Prix,ALO,FP1,0.8165
2025,1,Australian Grand Prix,ALO,FP2,0.31
2025,1,Australian Grand Prix,ALO,FP3,1.831
2025,1,Australian Grand Prix,ANT,FP1,2.149
2025,1,Australian Grand Prix,ANT,FP2,1.1115
2025,1,Australian Grand Prix,ANT,FP3,0.5825
2025,1,Australian Grand Prix,BEA,FP1,2.622
2025,1,Australian Grand Prix,BOR,FP1,2.3555
2025,1,Australian Grand Prix,BOR,FP2,1.2690000000000001
2025,1,Australian Grand Prix,BOR,FP3,1.3285
2025,1,Australian Grand Prix,DOO,FP1,1.661
2025,1,Australian Grand Prix,DOO,FP2,0.588
2025,1,Australian Grand Prix,DOO,FP3,0.8515
2025,1,Australian Grand Prix,GAS,FP1,1.077
2025,1,Australian Grand Prix,GAS,FP2,1.062
2025,1,Australian Grand Prix,GAS,FP3,1.4115
2025,1,Australian Grand Prix,HAD,FP1,3.17
2025,1,Australian Grand Prix,HAD,FP2,0.5995
2025,1,Australian Grand Prix,HAD,FP3,1.4645000000000001
2025,1,Australian Grand Prix,HAM,FP1,0.8845
2025,1,Australian Grand Prix,HAM,FP2,0.59
2025,1,Australian Grand Prix,HAM,FP3,0.3895
2025,1,Australian Grand Prix,HUL,FP1,1.6684999999999999
2025,1,Australian Grand Prix,HUL,FP2,0.335
2025,1,Australian Grand Prix,HUL,FP3,1.0165
2025,1,Australian Grand Prix,LAW,FP1,1.175
2025,1,Australian Grand Prix,LAW,FP2,0.816
2025,1,Australian Grand Prix,LEC,FP1,0.0
2025,1,Australian Grand Prix,LEC,FP2,3.388
2025,1,Australian Grand Prix,LEC,FP3,0.1935
2025,1,Australian Grand Prix,NOR,FP1,0.389
2025,1,Australian Grand Prix,NOR,FP2,0.309
2025,1,Australian Grand Prix,NOR,FP3,0.6595
2025,1,Australian Grand Prix,OCO,FP1,1.968
2025,1,Australian Grand Prix,OCO,FP2,1.011
2025,1,Australian Grand Prix,OCO,FP3,1.8795
2025,1,Australian Grand Prix,PIA,FP1,0.757
2025,1,Australian Grand Prix,PIA,FP2,0.058
2025,1,Australian Grand Prix,PIA,FP3,0.193
2025,1,Australian Grand Prix,RUS,FP1,3.379
2025,1,Australian Grand Prix,RUS,FP2,2.406
2025,1,Australian Grand Prix,RUS,FP3,0.0
2025,1,Australian Grand Prix,SAI,FP1,0.546
2025,1,Australian Grand Prix,SAI,FP2,0.0
2025,1,Australian Grand Prix,SAI,FP3,0.5715
2025,1,Australian Grand Prix,STR,FP1,1.0005
2025,1,Australian Grand Prix,STR,FP2,0.7445
2025,1,Australian Grand Prix,STR,FP3,1.9104999999999999
2025,1,Australian Grand Prix,TSU,FP1,2.512
2025,1,Australian Grand Prix,TSU,FP2,0.213
2025,1,Australian Grand Prix,TSU,FP3,0.6375
2025,1,Australian Grand Prix,VER,FP1,1.599
2025,1,Australian Grand Prix,VER,FP2,0.456
2025,1,Australian Grand Prix,VER,FP3,0.8515
2025,2,Chinese Grand Prix,ALB,FP1,2.48
2025,2,Chinese Grand Prix,ALO,FP1,1.6644999999999999
2025,2,Chinese Grand Prix,ANT,FP1,3.161
2025,2,Chinese Grand Prix,BEA,FP1,3.269
2025,2,Chinese Grand Prix,BOR,FP1,1.972
2025,2,Chinese Grand Prix,DOO,FP1,3.3810000000000002
2025,2,Chinese Grand Prix,GAS,FP1,1.5955
2025,2,Chinese Grand Prix,HAD,FP1,2.8355
2025,2,Chinese Grand Prix,HAM,FP1,0.4065
2025,2,Chinese Grand Prix,HUL,FP1,2.051
2025,2,Chinese Grand Prix,LAW,FP1,1.704
2025,2,Chinese Grand Prix,LEC,FP1,0.0
2025,2,Chinese Grand Prix,NOR,FP1,2.907
2025,2,Chinese Grand Prix,OCO,FP1,1.855
2025,2,Chinese Grand Prix,PIA,FP1,0.976
2025,2,Chinese Grand Prix,RUS,FP1,2.1025
2025,2,Chinese Grand Prix,SAI,FP1,3.023
2025,2,Chinese Grand Prix,STR,FP1,1.7495
2025,2,Chinese Grand Prix,TSU,FP1,2.4085
2025,2,Chinese Grand Prix,VER,FP1,3.975
2025,3,Japanese Grand Prix,ALB,FP1,0.003
2025,3,Japanese Grand Prix,ALB,FP2,2.0095
2025,3,Japanese Grand Prix,ALB,FP3,2.6055
2025,3,Japanese Grand Prix,ALO,FP1,0.008
2025,3,Japanese Grand Prix,ALO,FP2,1.7810000000000001
2025,3,Japanese Grand Prix,ALO,FP3,1.6545
2025,3,Japanese Grand Prix,ANT,FP1,3.033
2025,3,Japanese Grand Prix,ANT,FP2,4.072
2025,3,Japanese Grand Prix,ANT,FP3,4.177
2025,3,Japanese Grand Prix,BEA,FP1,0.0
2025,3,Japanese Grand Prix,BEA,FP2,2.158
2025,3,Japanese Grand Prix,BEA,FP3,1.931
2025,3,Japanese Grand Prix,BOR,FP1,3.297
2025,3,Japanese Grand Prix,BOR,FP2,3.955
2025,3,Japanese Grand Prix,BOR,FP3,1.8784999999999998
2025,3,Japanese Grand Prix,DOO,FP2,3.462
2025,3,Japanese Grand Prix,DOO,FP3,1.8765
2025,3,Japanese Grand Prix,GAS,FP1,0.93
2025,3,Japanese Grand Prix,GAS,FP2,0.985
2025,3,Japanese Grand Prix,GAS,FP3,0.9195
2025,3,Japanese Grand Prix,HAD,FP1,0.153
2025,3,Japanese Grand Prix,HAD,FP2,3.8155
2025,3,Japanese Grand Prix,HAD,FP3,0.9515
2025,3,Japanese Grand Prix,HAM,FP1,1.6139999999999999
2025,3,Japanese Grand Prix,HAM,FP2,4.73
2025,3,Japanese Grand Prix,HAM,FP3,0.0115
2025,3,Japanese Grand Prix,HIR,FP1,1.6520000000000001
2025,3,Japanese Grand Prix,HUL,FP1,2.1845
2025,3,Japanese Grand Prix,HUL,FP2,3.325
2025,3,Japanese Grand Prix,HUL,FP3,4.9325
2025,3,Japanese Grand Prix,LAW,FP1,2.3045
2025,3,Japanese Grand Prix,LAW,FP2,4.012
2025,3,Japanese Grand Prix,LAW,FP3,1.5125
2025,3,Japanese Grand Prix,LEC,FP1,2.3755
2025,3,Japanese Grand Prix,LEC,FP2,1.2155
2025,3,Japanese Grand Prix,LEC,FP3,0.0495
2025,3,Japanese Grand Prix,NOR,FP1,2.057
2025,3,Japanese Grand Prix,NOR,FP2,0.0
2025,3,Japanese Grand Prix,NOR,FP3,0.7235
2025,3,Japanese Grand Prix,OCO,FP1,0.671
2025,3,Japanese Grand Prix,OCO,FP2,3.5244999999999997
2025,3,Japanese Grand Prix,OCO,FP3,1.8675000000000002
2025,3,Japanese Grand Prix,PIA,FP1,2.206
2025,3,Japanese Grand Prix,PIA,FP2,1.173
2025,3,Japanese Grand Prix,PIA,FP3,0.473
2025,3,Japanese Grand Prix,RUS,FP1,2.3395
2025,3,Japanese Grand Prix,RUS,FP2,4.41
2025,3,Japanese Grand Prix,RUS,FP3,0.0
2025,3,Japanese Grand Prix,SAI,FP1,0.5885
2025,3,Japanese Grand Prix,SAI,FP2,0.9055
2025,3,Japanese Grand Prix,SAI,FP3,2.5885
2025,3,Japanese Grand Prix,STR,FP1,1.351
2025,3,Japanese Grand Prix,STR,FP2,4.7495
2025,3,Japanese Grand Prix,STR,FP3,2.011
2025,3,Japanese Grand Prix,TSU,FP1,0.847
2025,3,Japanese Grand Prix,TSU,FP2,2.428
2025,3,Japanese Grand Prix,TSU,FP3,0.7255
2025,3,Japanese Grand Prix,VER,FP1,3.1385
2025,3,Japanese Grand Prix,VER,FP2,0.473
2025,3,Japanese Grand Prix,VER,FP3,4.983
2025,4,Bahrain Grand Prix,ALB,FP1,0.658
2025,4,Bahrain Grand Prix,ALB,FP2,1.271
2025,4,Bahrain Grand Prix,ALB,FP3,1.1895
2025,4,Bahrain Grand Prix,ALO,FP2,3.065
2025,4,Bahrain Grand Prix,ALO,FP3,0.9445
2025,4,Bahrain Grand Prix,ANT,FP1,2.957
2025,4,Bahrain Grand Prix,ANT,FP2,0.564
2025,4,Bahrain Grand Prix,ANT,FP3,1.7395
2025,4,Bahrain Grand Prix,BEA,FP2,2.4295
2025,4,Bahrain Grand Prix,BEA,FP3,3.9145
2025,4,Bahrain Grand Prix,BEG,FP1,3.769
2025,4,Bahrain Grand Prix,BOR,FP1,2.214
2025,4,Bahrain Grand Prix,BOR,FP2,1.876
2025,4,Bahrain Grand Prix,BOR,FP3,2.2935
2025,4,Bahrain Grand Prix,BRO,FP1,0.0
2025,4,Bahrain Grand Prix,DOO,FP1,1.323
2025,4,Bahrain Grand Prix,DOO,FP2,1.4969999999999999
2025,4,Bahrain Grand Prix,DOO,FP3,1.834
2025,4,Bahrain Grand Prix,DRU,FP1,2.3745
2025,4,Bahrain Grand Prix,GAS,FP1,0.53
2025,4,Bahrain Grand Prix,GAS,FP2,0.97
2025,4,Bahrain Grand Prix,GAS,FP3,1.2795
2025,4,Bahrain Grand Prix,HAD,FP1,2.285
2025,4,Bahrain Grand Prix,HAD,FP2,1.039
2025,4,Bahrain Grand Prix,HAD,FP3,1.4705
2025,4,Bahrain Grand Prix,HAM,FP1,1.605
2025,4,Bahrain Grand Prix,HAM,FP2,0.186
2025,4,Bahrain Grand Prix,HAM,FP3,1.5535
2025,4,Bahrain Grand Prix,HIR,FP1,2.8405
2025,4,Bahrain Grand Prix,HUL,FP1,2.216
2025,4,Bahrain Grand Prix,HUL,FP2,1.4795
2025,4,Bahrain Grand Prix,HUL,FP3,1.464
2025,4,Bahrain Grand Prix,IWA,FP1,1.484
2025,4,Bahrain Grand Prix,LAW,FP1,1.499
2025,4,Bahrain Grand Prix,LAW,FP2,1.442
2025,4,Bahrain Grand Prix,LAW,FP3,1.106
2025,4,Bahrain Grand Prix,LEC,FP2,0.0
2025,4,Bahrain Grand Prix,LEC,FP3,1.104
2025,4,Bahrain Grand Prix,NOR,FP1,2.433
2025,4,Bahrain Grand Prix,NOR,FP2,1.147
2025,4,Bahrain Grand Prix,NOR,FP3,0.566
2025,4,Bahrain Grand Prix,OCO,FP1,1.9905
2025,4,Bahrain Grand Prix,OCO,FP2,1.34
2025,4,Bahrain Grand Prix,OCO,FP3,2.8175
2025,4,Bahrain Grand Prix,PIA,FP1,2.868
2025,4,Bahrain Grand Prix,PIA,FP2,2.961
2025,4,Bahrain Grand Prix,PIA,FP3,0.0315
2025,4,Bahrain Grand Prix,RUS,FP2,0.216
2025,4,Bahrain Grand Prix,RUS,FP3,0.5645
2025,4,Bahrain Grand Prix,SAI,FP2,2.049
2025,4,Bahrain Grand Prix,SAI,FP3,0.8685
2025,4,Bahrain Grand Prix,STR,FP1,2.104
2025,4,Bahrain Grand Prix,STR,FP2,1.6840000000000002
2025,4,Bahrain Grand Prix,STR,FP3,2.005
2025,4,Bahrain Grand Prix,TSU,FP1,1.229
2025,4,Bahrain Grand Prix,TSU,FP2,1.283
2025,4,Bahrain Grand Prix,TSU,FP3,1.9785
2025,4,Bahrain Grand Prix,VER,FP2,0.124
2025,4,Bahrain Grand Prix,VER,FP3,0.0
2025,4,Bahrain Grand Prix,VES,FP1,1.904
2025,5,Saudi Arabian Grand Prix,ALB,FP1,0.7465
2025,5,Saudi Arabian Grand Prix,ALB,FP2,0.9555
2025,5,Saudi Arabian Grand Prix,ALB,FP3,0.5655
2025,5,Saudi Arabian Grand Prix,ALO,FP1,1.4064999999999999
2025,5,Saudi Arabian Grand Prix,ALO,FP2,1.142
2025,5,Saudi Arabian Grand Prix,ALO,FP3,1.5215
2025,5,Saudi Arabian Grand Prix,ANT,FP1,2.754
2025,5,Saudi Arabian Grand Prix,ANT,FP2,0.687
2025,5,Saudi Arabian Grand Prix,ANT,FP3,0.747
2025,5,Saudi Arabian Grand Prix,BEA,FP1,0.9655
2025,5,Saudi Arabian Grand Prix,BEA,FP2,1.434
2025,5,Saudi Arabian Grand Prix,BEA,FP3,0.8785
2025,5,Saudi Arabian Grand Prix,BOR,FP1,2.5665
2025,5,Saudi Arabian Grand Prix,BOR,FP3,3.69
2025,5,Saudi Arabian Grand Prix,DOO,FP1,0.5875
2025,5,Saudi Arabian Grand Prix,DOO,FP2,1.0995
2025,5,Saudi Arabian Grand Prix,DOO,FP3,1.106
2025,5,Saudi Arabian Grand Prix,GAS,FP1,2.5365
2025,5,Saudi Arabian Grand Prix,GAS,FP2,1.294
2025,5,Saudi Arabian Grand Prix,GAS,FP3,0.718
2025,5,Saudi Arabian Grand Prix,HAD,FP1,0.458
2025,5,Saudi Arabian Grand Prix,HAD,FP2,0.653
2025,5,Saudi Arabian Grand Prix,HAD,FP3,0.896
2025,5,Saudi Arabian Grand Prix,HAM,FP1,1.471
2025,5,Saudi Arabian Grand Prix,HAM,FP2,0.618
2025,5,Saudi Arabian Grand Prix,HAM,FP3,1.3075
2025,5,Saudi Arabian Grand Prix,HUL,FP1,1.8435000000000001
2025,5,Saudi Arabian Grand Prix,HUL,FP2,1.052
2025,5,Saudi Arabian Grand Prix,HUL,FP3,1.0765
2025,5,Saudi Arabian Grand Prix,LAW,FP1,0.3815
2025,5,Saudi Arabian Grand Prix,LAW,FP2,1.251
2025,5,Saudi Arabian Grand Prix,LAW,FP3,0.63
2025,5,Saudi Arabian Grand Prix,LEC,FP1,3.3575
2025,5,Saudi Arabian Grand Prix,LEC,FP2,0.0
2025,5,Saudi Arabian Grand Prix,LEC,FP3,0.351
2025,5,Saudi Arabian Grand Prix,NOR,FP1,2.3555
2025,5,Saudi Arabian Grand Prix,NOR,FP2,0.27
2025,5,Saudi Arabian Grand Prix,NOR,FP3,0.207
2025,5,Saudi Arabian Grand Prix,OCO,FP1,1.0305
2025,5,Saudi Arabian Grand Prix,OCO,FP2,2.454
2025,5,Saudi Arabian Grand Prix,OCO,FP3,1.349
2025,5,Saudi Arabian Grand Prix,PIA,FP1,0.0
2025,5,Saudi Arabian Grand Prix,PIA,FP2,3.0385
2025,5,Saudi Arabian Grand Prix,PIA,FP3,0.0
2025,5,Saudi Arabian Grand Prix,RUS,FP1,0.8025
2025,5,Saudi Arabian Grand Prix,RUS,FP2,0.338
2025,5,Saudi Arabian Grand Prix,RUS,FP3,0.095
2025,5,Saudi Arabian Grand Prix,SAI,FP1,2.0675
2025,5,Saudi Arabian Grand Prix,SAI,FP2,1.334
2025,5,Saudi Arabian Grand Prix,SAI,FP3,0.426
2025,5,Saudi Arabian Grand Prix,STR,FP1,0.7645
2025,5,Saudi Arabian Grand Prix,STR,FP2,1.5255
2025,5,Saudi Arabian Grand Prix,STR,FP3,1.885
2025,5,Saudi Arabian Grand Prix,TSU,FP1,1.0605
2025,5,Saudi Arabian Grand Prix,TSU,FP2,0.52
2025,5,Saudi Arabian Grand Prix,TSU,FP3,0.505
2025,5,Saudi Arabian Grand Prix,VER,FP1,3.9565
2025,5,Saudi Arabian Grand Prix,VER,FP2,0.598
2025,5,Saudi Arabian Grand Prix,VER,FP3,0.11
2025,6,Miami Grand Prix,ALB,FP1,1.258
2025,6,Miami Grand Prix,ALO,FP1,0.701
2025,6,Miami Grand Prix,ANT,FP1,2.157
2025,6,Miami Grand Prix,BEA,FP1,2.5225
2025,6,Miami Grand Prix,BOR,FP1,2.524
2025,6,Miami Grand Prix,DOO,FP1,2.1310000000000002
2025,6,Miami Grand Prix,GAS,FP1,0.707
2025,6,Miami Grand Prix,HAD,FP1,2.15
2025,6,Miami Grand Prix,HAM,FP1,0.0
2025,6,Miami Grand Prix,HUL,FP1,0.6325
2025,6,Miami Grand Prix,LAW,FP1,2.5629999999999997
2025,6,Miami Grand Prix,LEC,FP1,0.225
2025,6,Miami Grand Prix,NOR,FP1,0.834
2025,6,Miami Grand Prix,OCO,FP1,2.241
2025,6,Miami Grand Prix,PIA,FP1,0.577
2025,6,Miami Grand Prix,RUS,FP1,2.083
2025,6,Miami Grand Prix,SAI,FP1,1.0785
2025,6,Miami Grand Prix,STR,FP1,0.8755
2025,6,Miami Grand Prix,TSU,FP1,3.4355
2025,6,Miami Grand Prix,VER,FP1,2.448
2025,7,Emilia Romagna Grand Prix,ALB,FP1,0.354
2025,7,Emilia Romagna Grand Prix,ALB,FP2,0.229
2025,7,Emilia Romagna Grand Prix,ALB,FP3,0.85
2025,7,Emilia Romagna Grand Prix,ALO,FP1,2.394
2025,7,Emilia Romagna Grand Prix,ALO,FP2,0.8775
2025,7,Emilia Romagna Grand Prix,ALO,FP3,1.078
2025,7,Emilia Romagna Grand Prix,ANT,FP1,4.693
2025,7,Emilia Romagna Grand Prix,ANT,FP2,3.564
2025,7,Emilia Romagna Grand Prix,ANT,FP3,0.883
2025,7,Emilia Romagna Grand Prix,BEA,FP1,2.6675
2025,7,Emilia Romagna Grand Prix,BEA,FP2,0.782
2025,7,Emilia Romagna Grand Prix,BEA,FP3,0.982
2025,7,Emilia Romagna Grand Prix,BOR,FP1,2.8545
2025,7,Emilia Romagna Grand Prix,BOR,FP2,0.548
2025,7,Emilia Romagna Grand Prix,BOR,FP3,1.4224999999999999
2025,7,Emilia Romagna Grand Prix,COL,FP1,2.193
2025,7,Emilia Romagna Grand Prix,COL,FP2,0.048
2025,7,Emilia Romagna Grand Prix,COL,FP3,1.6215000000000002
2025,7,Emilia Romagna Grand Prix,GAS,FP1,0.5375
2025,7,Emilia Romagna Grand Prix,GAS,FP2,0.071
2025,7,Emilia Romagna Grand Prix,GAS,FP3,1.197
2025,7,Emilia Romagna Grand Prix,HAD,FP1,1.188
2025,7,Emilia Romagna Grand Prix,HAD,FP2,3.511
2025,7,Emilia Romagna Grand Prix,HAD,FP3,0.568
2025,7,Emilia Romagna Grand Prix,HAM,FP1,1.751
2025,7,Emilia Romagna Grand Prix,HAM,FP2,1.8455
2025,7,Emilia Romagna Grand Prix,HAM,FP3,1.8545
2025,7,Emilia Romagna Grand Prix,HUL,FP1,3.2845
2025,7,Emilia Romagna Grand Prix,HUL,FP2,1.254
2025,7,Emilia Romagna Grand Prix,HUL,FP3,1.708
2025,7,Emilia Romagna Grand Prix,LAW,FP1,1.03
2025,7,Emilia Romagna Grand Prix,LAW,FP2,0.402
2025,7,Emilia Romagna Grand Prix,LAW,FP3,1.1775
2025,7,Emilia Romagna Grand Prix,LEC,FP1,3.2375
2025,7,Emilia Romagna Grand Prix,LEC,FP2,3.085
2025,7,Emilia Romagna Grand Prix,LEC,FP3,2.022
2025,7,Emilia Romagna Grand Prix,NOR,FP1,1.9300000000000002
2025,7,Emilia Romagna Grand Prix,NOR,FP2,3.253
2025,7,Emilia Romagna Grand Prix,NOR,FP3,0.2235
2025,7,Emilia Romagna Grand Prix,OCO,FP1,2.157
2025,7,Emilia Romagna Grand Prix,OCO,FP2,1.001
2025,7,Emilia Romagna Grand Prix,OCO,FP3,1.3900000000000001
2025,7,Emilia Romagna Grand Prix,PIA,FP1,1.835
2025,7,Emilia Romagna Grand Prix,PIA,FP2,3.1095
2025,7,Emilia Romagna Grand Prix,PIA,FP3,0.554
2025,7,Emilia Romagna Grand Prix,RUS,FP1,4.5969999999999995
2025,7,Emilia Romagna Grand Prix,RUS,FP2,3.7145
2025,7,Emilia Romagna Grand Prix,RUS,FP3,0.885
2025,7,Emilia Romagna Grand Prix,SAI,FP1,0.0
2025,7,Emilia Romagna Grand Prix,SAI,FP2,3.6445
2025,7,Emilia Romagna Grand Prix,SAI,FP3,0.294
2025,7,Emilia Romagna Grand Prix,STR,FP1,2.3745
2025,7,Emilia Romagna Grand Prix,STR,FP2,0.295
2025,7,Emilia Romagna Grand Prix,STR,FP3,1.608
2025,7,Emilia Romagna Grand Prix,TSU,FP1,0.685
2025,7,Emilia Romagna Grand Prix,TSU,FP2,0.0
2025,7,Emilia Romagna Grand Prix,TSU,FP3,1.333
2025,7,Emilia Romagna Grand Prix,VER,FP1,0.497
2025,7,Emilia Romagna Grand Prix,VER,FP2,1.7605
2025,7,Emilia Romagna Grand Prix,VER,FP3,0.0
2025,8,Monaco Grand Prix,ALB,FP1,1.092
2025,8,Monaco Grand Prix,ALB,FP2,2.9975
2025,8,Monaco Grand Prix,ALB,FP3,0.567
2025,8,Monaco Grand Prix,ALO,FP1,1.817
2025,8,Monaco Grand Prix,ALO,FP2,1.2894999999999999
2025,8,Monaco Grand Prix,ALO,FP3,1.1844999999999999
2025,8,Monaco Grand Prix,ANT,FP1,0.541
2025,8,Monaco Grand Prix,ANT,FP2,2.8375
2025,8,Monaco Grand Prix,ANT,FP3,0.9375
2025,8,Monaco Grand Prix,BEA,FP1,1.7085
2025,8,Monaco Grand Prix,BEA,FP2,2.8970000000000002
2025,8,Monaco Grand Prix,BEA,FP3,1.538
2025,8,Monaco Grand Prix,BOR,FP1,2.2359999999999998
2025,8,Monaco Grand Prix,BOR,FP2,2.4125
2025,8,Monaco Grand Prix,BOR,FP3,1.7349999999999999
2025,8,Monaco Grand Prix,COL,FP1,1.7045
2025,8,Monaco Grand Prix,COL,FP2,2.9935
2025,8,Monaco Grand Prix,COL,FP3,2.597
2025,8,Monaco Grand Prix,GAS,FP1,0.657
2025,8,Monaco Grand Prix,GAS,FP2,1.9304999999999999
2025,8,Monaco Grand Prix,GAS,FP3,1.288
2025,8,Monaco Grand Prix,HAD,FP1,1.5335
2025,8,Monaco Grand Prix,HAD,FP2,0.3985
2025,8,Monaco Grand Prix,HAD,FP3,1.746
2025,8,Monaco Grand Prix,HAM,FP1,1.48
2025,8,Monaco Grand Prix,HAM,FP2,2.068
2025,8,Monaco Grand Prix,HAM,FP3,0.489
2025,8,Monaco Grand Prix,HUL,FP1,0.816
2025,8,Monaco Grand Prix,HUL,FP2,2.4915
2025,8,Monaco Grand Prix,HUL,FP3,1.6844999999999999
2025,8,Monaco Grand Prix,LAW,FP1,2.0335
2025,8,Monaco Grand Prix,LAW,FP2,1.2469999999999999
2025,8,Monaco Grand Prix,LAW,FP3,1.9064999999999999
2025,8,Monaco Grand Prix,LEC,FP1,0.73
2025,8,Monaco Grand Prix,LEC,FP2,1.5635
2025,8,Monaco Grand Prix,LEC,FP3,0.095
2025,8,Monaco Grand Prix,NOR,FP1,0.98
2025,8,Monaco Grand Prix,NOR,FP2,1.5030000000000001
2025,8,Monaco Grand Prix,NOR,FP3,0.4775
2025,8,Monaco Grand Prix,OCO,FP1,1.521
2025,8,Monaco Grand Prix,OCO,FP2,1.6099999999999999
2025,8,Monaco Grand Prix,OCO,FP3,2.1310000000000002
2025,8,Monaco Grand Prix,PIA,FP1,0.725
2025,8,Monaco Grand Prix,PIA,FP2,0.0
2025,8,Monaco Grand Prix,PIA,FP3,0.896
2025,8,Monaco Grand Prix,RUS,FP1,0.0
2025,8,Monaco Grand Prix,RUS,FP2,1.0005
2025,8,Monaco Grand Prix,RUS,FP3,0.9485
2025,8,Monaco Grand Prix,SAI,FP1,1.2905
2025,8,Monaco Grand Prix,SAI,FP2,2.6185
2025,8,Monaco Grand Prix,SAI,FP3,1.101
2025,8,Monaco Grand Prix,STR,FP1,2.539
2025,8,Monaco Grand Prix,STR,FP2,2.2935
2025,8,Monaco Grand Prix,STR,FP3,1.405
2025,8,Monaco Grand Prix,TSU,FP1,0.685
2025,8,Monaco Grand Prix,TSU,FP2,3.1805
2025,8,Monaco Grand Prix,TSU,FP3,0.867
2025,8,Monaco Grand Prix,VER,FP1,0.346
2025,8,Monaco Grand Prix,VER,FP2,1.084
2025,8,Monaco Grand Prix,VER,FP3,0.0
2025,9,Spanish Grand Prix,ALB,FP2,1.4735
2025,9,Spanish Grand Prix,ALB,FP3,0.893
2025,9,Spanish Grand Prix,ALO,FP1,1.283
2025,9,Spanish Grand Prix,ALO,FP2,0.766
2025,9,Spanish Grand Prix,ALO,FP3,0.4645
2025,9,Spanish Grand Prix,ANT,FP1,0.8795
2025,9,Spanish Grand Prix,ANT,FP2,0.722
2025,9,Spanish Grand Prix,ANT,FP3,0.429
2025,9,Spanish Grand Prix,BEA,FP1,1.381
2025,9,Spanish Grand Prix,BEA,FP2,1.1855
2025,9,Spanish Grand Prix,BEA,FP3,1.63
2025,9,Spanish Grand Prix,BOR,FP1,1.8415
2025,9,Spanish Grand Prix,BOR,FP2,1.771
2025,9,Spanish Grand Prix,BOR,FP3,1.5230000000000001
2025,9,Spanish Grand Prix,COL,FP1,1.5945
2025,9,Spanish Grand Prix,COL,FP2,2.238
2025,9,Spanish Grand Prix,COL,FP3,2.628
2025,9,Spanish Grand Prix,GAS,FP1,0.895
2025,9,Spanish Grand Prix,GAS,FP2,1.061
2025,9,Spanish Grand Prix,GAS,FP3,1.512
2025,9,Spanish Grand Prix,HAD,FP1,1.121
2025,9,Spanish Grand Prix,HAD,FP2,1.1555
2025,9,Spanish Grand Prix,HAD,FP3,1.042
2025,9,Spanish Grand Prix,HAM,FP1,0.5495
2025,9,Spanish Grand Prix,HAM,FP2,1.076
2025,9,Spanish Grand Prix,HAM,FP3,0.737
2025,9,Spanish Grand Prix,HIR,FP1,1.936
2025,9,Spanish Grand Prix,HUL,FP1,1.071
2025,9,Spanish Grand Prix,HUL,FP2,1.112
2025,9,Spanish Grand Prix,HUL,FP3,0.7885
2025,9,Spanish Grand Prix,LAW,FP1,0.463
2025,9,Spanish Grand Prix,LAW,FP2,1.0
2025,9,Spanish Grand Prix,LAW,FP3,1.251
2025,9,Spanish Grand Prix,LEC,FP1,0.329
2025,9,Spanish Grand Prix,LEC,FP2,0.745
2025,9,Spanish Grand Prix,LEC,FP3,1.0005
2025,9,Spanish Grand Prix,MAR,FP1,1.319
2025,9,Spanish Grand Prix,NOR,FP1,0.0
2025,9,Spanish Grand Prix,NOR,FP2,0.146
2025,9,Spanish Grand Prix,NOR,FP3,2.574
2025,9,Spanish Grand Prix,OCO,FP2,2.5404999999999998
2025,9,Spanish Grand Prix,OCO,FP3,1.42
2025,9,Spanish Grand Prix,PIA,FP1,0.3705
2025,9,Spanish Grand Prix,PIA,FP2,0.497
2025,9,Spanish Grand Prix,PIA,FP3,1.409
2025,9,Spanish Grand Prix,RUS,FP1,0.5765
2025,9,Spanish Grand Prix,RUS,FP2,0.011
2025,9,Spanish Grand Prix,RUS,FP3,0.0
2025,9,Spanish Grand Prix,SAI,FP1,0.882
2025,9,Spanish Grand Prix,SAI,FP2,1.213
2025,9,Spanish Grand Prix,SAI,FP3,0.751
2025,9,Spanish Grand Prix,STR,FP1,0.8825
2025,9,Spanish Grand Prix,STR,FP2,1.568
2025,9,Spanish Grand Prix,STR,FP3,1.062
2025,9,Spanish Grand Prix,TSU,FP1,0.8775
2025,9,Spanish Grand Prix,TSU,FP2,1.338
2025,9,Spanish Grand Prix,TSU,FP3,1.0975
2025,9,Spanish Grand Prix,VER,FP1,0.2145
2025,9,Spanish Grand Prix,VER,FP2,0.0
2025,9,Spanish Grand Prix,VER,FP3,0.491
2025,10,Canadian Grand Prix,ALB,FP1,0.7665
2025,10,Canadian Grand Prix,ALB,FP2,3.392
2025,10,Canadian Grand Prix,ALB,FP3,0.5185
2025,10,Canadian Grand Prix,ALO,FP1,1.322
2025,10,Canadian Grand Prix,ALO,FP2,0.0
2025,10,Canadian Grand Prix,ALO,FP3,0.545
2025,10,Canadian Grand Prix,ANT,FP1,1.2765
2025,10,Canadian Grand Prix,ANT,FP2,3.258
2025,10,Canadian Grand Prix,ANT,FP3,0.477
2025,10,Canadian Grand Prix,BEA,FP1,1.302
2025,10,Canadian Grand Prix,BEA,FP2,2.475
2025,10,Canadian Grand Prix,BEA,FP3,1.167
2025,10,Canadian Grand Prix,BOR,FP1,2.5455
2025,10,Canadian Grand Prix,BOR,FP2,2.694
2025,10,Canadian Grand Prix,BOR,FP3,1.183
2025,10,Canadian Grand Prix,COL,FP1,2.2865
