season,round,race_name,driver_code,fp_session,fp_gap_to_best_seconds
2024,20,Mexico City Grand Prix,HAM,FP2,2.798
2024,20,Mexico City Grand Prix,HAM,FP3,2.408
2024,20,Mexico City Grand Prix,HUL,FP1,1.047
2024,20,Mexico City Grand Prix,HUL,FP2,3.437
2024,20,Mexico City Grand Prix,HUL,FP3,2.998
2024,20,Mexico City Grand Prix,LAW,FP1,1.218
2024,20,Mexico City Grand Prix,LAW,FP2,3.581
2024,20,Mexico City Grand Prix,LAW,FP3,1.463
2024,20,Mexico City Grand Prix,LEC,FP2,2.407
2024,20,Mexico City Grand Prix,LEC,FP3,0.189
2024,20,Mexico City Grand Prix,MAG,FP1,2.759
2024,20,Mexico City Grand Prix,MAG,FP2,3.388
2024,20,Mexico City Grand Prix,MAG,FP3,2.561
2024,20,Mexico City Grand Prix,NOR,FP2,2.6715
2024,20,Mexico City Grand Prix,NOR,FP3,0.806
2024,20,Mexico City Grand Prix,OCO,FP1,1.829
2024,20,Mexico City Grand Prix,OCO,FP2,3.354
2024,20,Mexico City Grand Prix,OCO,FP3,2.1390000000000002
2024,20,Mexico City Grand Prix,OWA,FP1,2.512
2024,20,Mexico City Grand Prix,PER,FP1,1.085
2024,20,Mexico City Grand Prix,PER,FP2,3.436
2024,20,Mexico City Grand Prix,PER,FP3,0.812
2024,20,Mexico City Grand Prix,PIA,FP1,2.865
2024,20,Mexico City Grand Prix,PIA,FP2,2.859
2024,20,Mexico City Grand Prix,PIA,FP3,0.31
2024,20,Mexico City Grand Prix,RUS,FP1,3.3810000000000002
2024,20,Mexico City Grand Prix,RUS,FP2,0.0
2024,20,Mexico City Grand Prix,RUS,FP3,3.125
2024,20,Mexico City Grand Prix,SAI,FP1,1.8705
2024,20,Mexico City Grand Prix,SAI,FP2,2.648
2024,20,Mexico City Grand Prix,SAI,FP3,0.0
2024,20,Mexico City Grand Prix,SHW,FP1,2.413
2024,20,Mexico City Grand Prix,STR,FP1,0.934
2024,20,Mexico City Grand Prix,STR,FP2,3.759
2024,20,Mexico City Grand Prix,STR,FP3,1.545
2024,20,Mexico City Grand Prix,TSU,FP1,1.355
2024,20,Mexico City Grand Prix,TSU,FP2,3.393
2024,20,Mexico City Grand Prix,TSU,FP3,0.779
2024,20,Mexico City Grand Prix,VER,FP1,1.3599999999999999
2024,20,Mexico City Grand Prix,VER,FP3,0.995
2024,20,Mexico City Grand Prix,ZHO,FP2,3.787
2024,20,Mexico City Grand Prix,ZHO,FP3,1.8159999999999998
2024,21,São Paulo Grand Prix,ALB,FP1,1.428
2024,21,São Paulo Grand Prix,ALO,FP1,0.806
2024,21,São Paulo Grand Prix,BEA,FP1,1.456
2024,21,São Paulo Grand Prix,BOT,FP1,1.177
2024,21,São Paulo Grand Prix,COL,FP1,0.254
2024,21,São Paulo Grand Prix,GAS,FP1,0.433
2024,21,São Paulo Grand Prix,HAM,FP1,1.487
2024,21,São Paulo Grand Prix,HUL,FP1,0.6295
2024,21,São Paulo Grand Prix,LAW,FP1,0.158
2024,21,São Paulo Grand Prix,LEC,FP1,0.486
2024,21,São Paulo Grand Prix,NOR,FP1,0.942
2024,21,São Paulo Grand Prix,OCO,FP1,1.053
2024,21,São Paulo Grand Prix,PER,FP1,1.952
2024,21,São Paulo Grand Prix,PIA,FP1,1.522
2024,21,São Paulo Grand Prix,RUS,FP1,1.3765
2024,21,São Paulo Grand Prix,SAI,FP1,0.674
2024,21,São Paulo Grand Prix,STR,FP1,1.4365
2024,21,São Paulo Grand Prix,TSU,FP1,0.0
2024,21,São Paulo Grand Prix,VER,FP1,1.48
2024,21,São Paulo Grand Prix,ZHO,FP1,0.387
2024,22,Las Vegas Grand Prix,ALB,FP1,0.2805
2024,22,Las Vegas Grand Prix,ALB,FP2,3.4735
2024,22,Las Vegas Grand Prix,ALB,FP3,1.283
2024,22,Las Vegas Grand Prix,ALO,FP1,1.0935
2024,22,Las Vegas Grand Prix,ALO,FP2,0.0
2024,22,Las Vegas Grand Prix,ALO,FP3,1.859
2024,22,Las Vegas Grand Prix,BOT,FP1,2.7545
2024,22,Las Vegas Grand Prix,BOT,FP2,3.2025
2024,22,Las Vegas Grand Prix,BOT,FP3,3.174
2024,22,Las Vegas Grand Prix,COL,FP1,1.7255
2024,22,Las Vegas Grand Prix,COL,FP2,2.1125
2024,22,Las Vegas Grand Prix,COL,FP3,1.4785
2024,22,Las Vegas Grand Prix,GAS,FP1,0.7305
2024,22,Las Vegas Grand Prix,GAS,FP2,2.903
2024,22,Las Vegas Grand Prix,GAS,FP3,1.103
2024,22,Las Vegas Grand Prix,HAM,FP1,0.5965
2024,22,Las Vegas Grand Prix,HAM,FP2,1.0725
2024,22,Las Vegas Grand Prix,HAM,FP3,1.0
2024,22,Las Vegas Grand Prix,HUL,FP1,2.0765
2024,22,Las Vegas Grand Prix,HUL,FP2,2.991
2024,22,Las Vegas Grand Prix,HUL,FP3,1.229
2024,22,Las Vegas Grand Prix,LAW,FP1,1.8535
2024,22,Las Vegas Grand Prix,LAW,FP2,2.195
2024,22,Las Vegas Grand Prix,LAW,FP3,3.0715
2024,22,Las Vegas Grand Prix,LEC,FP1,0.9135
2024,22,Las Vegas Grand Prix,LEC,FP2,1.8115
2024,22,Las Vegas Grand Prix,LEC,FP3,1.2735
2024,22,Las Vegas Grand Prix,MAG,FP1,1.0805
2024,22,Las Vegas Grand Prix,MAG,FP2,2.386
2024,22,Las Vegas Grand Prix,MAG,FP3,1.117
2024,22,Las Vegas Grand Prix,NOR,FP1,1.0505
2024,22,Las Vegas Grand Prix,NOR,FP2,2.335
2024,22,Las Vegas Grand Prix,NOR,FP3,2.754
2024,22,Las Vegas Grand Prix,OCO,FP1,1.0405
2024,22,Las Vegas Grand Prix,OCO,FP2,2.7915
2024,22,Las Vegas Grand Prix,OCO,FP3,1.694
2024,22,Las Vegas Grand Prix,PER,FP1,0.0405
2024,22,Las Vegas Grand Prix,PER,FP2,2.442
2024,22,Las Vegas Grand Prix,PER,FP3,1.204
2024,22,Las Vegas Grand Prix,PIA,FP1,1.3235000000000001
2024,22,Las Vegas Grand Prix,PIA,FP2,2.0075
2024,22,Las Vegas Grand Prix,PIA,FP3,1.6219999999999999
2024,22,Las Vegas Grand Prix,RUS,FP1,0.422
2024,22,Las Vegas Grand Prix,RUS,FP2,2.4205
2024,22,Las Vegas Grand Prix,RUS,FP3,0.338
2024,22,Las Vegas Grand Prix,SAI,FP1,1.8375
2024,22,Las Vegas Grand Prix,SAI,FP2,2.2125
2024,22,Las Vegas Grand Prix,SAI,FP3,1.0815
2024,22,Las Vegas Grand Prix,STR,FP1,1.0035
2024,22,Las Vegas Grand Prix,STR,FP2,1.4925
2024,22,Las Vegas Grand Prix,STR,FP3,3.49
2024,22,Las Vegas Grand Prix,TSU,FP1,2.8215
2024,22,Las Vegas Grand Prix,TSU,FP2,2.8635
2024,22,Las Vegas Grand Prix,TSU,FP3,2.421
2024,22,Las Vegas Grand Prix,VER,FP1,0.0
2024,22,Las Vegas Grand Prix,VER,FP2,2.357
2024,22,Las Vegas Grand Prix,VER,FP3,0.0
2024,22,Las Vegas Grand Prix,ZHO,FP1,1.3595
2024,22,Las Vegas Grand Prix,ZHO,FP2,1.4835
2024,22,Las Vegas Grand Prix,ZHO,FP3,3.109
2024,23,Qatar Grand Prix,ALB,FP1,1.332
2024,23,Qatar Grand Prix,ALO,FP1,0.8145
2024,23,Qatar Grand Prix,BOT,FP1,1.1085
2024,23,Qatar Grand Prix,COL,FP1,2.411
2024,23,Qatar Grand Prix,GAS,FP1,0.9065
2024,23,Qatar Grand Prix,HAM,FP1,1.601
2024,23,Qatar Grand Prix,HUL,FP1,1.282
2024,23,Qatar Grand Prix,LAW,FP1,2.144
2024,23,Qatar Grand Prix,LEC,FP1,0.604
2024,23,Qatar Grand Prix,MAG,FP1,1.276
2024,23,Qatar Grand Prix,NOR,FP1,0.277
2024,23,Qatar Grand Prix,OCO,FP1,0.398
2024,23,Qatar Grand Prix,PER,FP1,1.995
2024,23,Qatar Grand Prix,PIA,FP1,0.0
2024,23,Qatar Grand Prix,RUS,FP1,0.649
2024,23,Qatar Grand Prix,SAI,FP1,0.226
2024,23,Qatar Grand Prix,STR,FP1,1.0075
2024,23,Qatar Grand Prix,TSU,FP1,0.857
2024,23,Qatar Grand Prix,VER,FP1,1.638
2024,23,Qatar Grand Prix,ZHO,FP1,1.1825
2024,24,Abu Dhabi Grand Prix,ALB,FP2,1.048
2024,24,Abu Dhabi Grand Prix,ALB,FP3,0.7955
2024,24,Abu Dhabi Grand Prix,ALO,FP1,0.0
2024,24,Abu Dhabi Grand Prix,ALO,FP2,0.6545
2024,24,Abu Dhabi Grand Prix,ALO,FP3,1.2770000000000001
2024,24,Abu Dhabi Grand Prix,BOT,FP1,1.33
2024,24,Abu Dhabi Grand Prix,BOT,FP2,1.039
2024,24,Abu Dhabi Grand Prix,BOT,FP3,0.7905
2024,24,Abu Dhabi Grand Prix,BRO,FP1,3.0735
2024,24,Abu Dhabi Grand Prix,COL,FP1,1.4045
2024,24,Abu Dhabi Grand Prix,COL,FP2,0.85
2024,24,Abu Dhabi Grand Prix,COL,FP3,1.0665
2024,24,Abu Dhabi Grand Prix,DOO,FP1,0.8515
2024,24,Abu Dhabi Grand Prix,DOO,FP2,2.098
2024,24,Abu Dhabi Grand Prix,DOO,FP3,1.316
2024,24,Abu Dhabi Grand Prix,DRU,FP1,0.9555
2024,24,Abu Dhabi Grand Prix,GAS,FP1,0.1205
2024,24,Abu Dhabi Grand Prix,GAS,FP2,0.897
2024,24,Abu Dhabi Grand Prix,GAS,FP3,0.808
2024,24,Abu Dhabi Grand Prix,HAD,FP1,1.231
2024,24,Abu Dhabi Grand Prix,HAM,FP1,3.0635
2024,24,Abu Dhabi Grand Prix,HAM,FP2,0.83
2024,24,Abu Dhabi Grand Prix,HAM,FP3,0.596
2024,24,Abu Dhabi Grand Prix,HIR,FP1,1.4815
2024,24,Abu Dhabi Grand Prix,HUL,FP1,3.3245
2024,24,Abu Dhabi Grand Prix,HUL,FP2,3.808
2024,24,Abu Dhabi Grand Prix,HUL,FP3,0.388
2024,24,Abu Dhabi Grand Prix,IWA,FP1,1.2995
2024,24,Abu Dhabi Grand Prix,LAW,FP1,0.4455
2024,24,Abu Dhabi Grand Prix,LAW,FP2,0.946
2024,24,Abu Dhabi Grand Prix,LAW,FP3,1.589
2024,24,Abu Dhabi Grand Prix,LEC,FP1,1.0305
2024,24,Abu Dhabi Grand Prix,LEC,FP2,0.243
2024,24,Abu Dhabi Grand Prix,LEC,FP3,1.153
2024,24,Abu Dhabi Grand Prix,LEL,FP1,2.4115
2024,24,Abu Dhabi Grand Prix,MAG,FP1,3.24
2024,24,Abu Dhabi Grand Prix,MAG,FP2,1.06
2024,24,Abu Dhabi Grand Prix,MAG,FP3,0.1045
2024,24,Abu Dhabi Grand Prix,NOR,FP1,3.2635
2024,24,Abu Dhabi Grand Prix,NOR,FP2,0.0
2024,24,Abu Dhabi Grand Prix,NOR,FP3,0.0
2024,24,Abu Dhabi Grand Prix,PER,FP1,1.2785
2024,24,Abu Dhabi Grand Prix,PER,FP2,0.88
2024,24,Abu Dhabi Grand Prix,PER,FP3,0.645
2024,24,Abu Dhabi Grand Prix,PIA,FP2,1.0435
2024,24,Abu Dhabi Grand Prix,PIA,FP3,0.112
2024,24,Abu Dhabi Grand Prix,RUS,FP1,3.564
2024,24,Abu Dhabi Grand Prix,RUS,FP2,0.828
2024,24,Abu Dhabi Grand Prix,RUS,FP3,0.6185
2024,24,Abu Dhabi Grand Prix,SAI,FP2,0.177
2024,24,Abu Dhabi Grand Prix,SAI,FP3,1.3245
2024,24,Abu Dhabi Grand Prix,STR,FP2,1.331
2024,24,Abu Dhabi Grand Prix,STR,FP3,1.3775
2024,24,Abu Dhabi Grand Prix,TSU,FP2,0.8145
2024,24,Abu Dhabi Grand Prix,TSU,FP3,1.464
2024,24,Abu Dhabi Grand Prix,VER,FP2,0.6105
2024,24,Abu Dhabi Grand Prix,VER,FP3,0.514
2024,24,Abu Dhabi Grand Prix,ZHO,FP1,2.225
2024,24,Abu Dhabi Grand Prix,ZHO,FP2,0.276
2024,24,Abu Dhabi Grand Prix,ZHO,FP3,1.034
